name,status,type,origin_year,origin_place,views,videos,photos,comments
2585,2,33,102,1400,28888,0,15,16
3618,2,18,102,1438,13788,2,10,18
2441,2,33,71,1165,69441,10,45,58
1124,2,17,88,1058,154805,30,33,54
3130,2,89,99,850,2337,12,21,4
2221,2,16,90,1002,1615,0,16,5
2460,2,74,102,1361,11729,0,10,14
2482,2,79,102,3,26261,1,8,17
9,2,24,102,1361,48297,1,6,72
1797,2,47,101,1361,22653,1,29,22
3678,2,47,106,1385,17168,1,26,82
625,2,79,89,1130,414,0,0,0
2880,2,84,102,900,12512,4,15,33
2814,2,4,91,338,22825,6,14,19
851,2,72,94,1304,30807,11,1,10
722,2,47,99,1350,19976,1,16,24
3102,2,76,106,29,21472,0,8,5
1867,2,74,101,1361,30013,0,13,15
83,2,44,102,34,16565,0,20,18
2403,2,47,102,44,14175,0,16,6
370,2,12,94,146,4236,0,8,2
2110,2,12,101,431,16160,0,15,13
997,2,47,102,34,31039,0,12,25
3563,2,44,101,125,19908,0,13,23
3299,1,25,97,436,497,1,0,0
40,2,61,101,431,11541,0,17,9
3767,2,76,102,1385,4998,0,4,46
2028,2,78,102,418,13921,0,18,58
2333,2,33,102,414,183602,1,60,395
1273,2,61,98,1350,28586,1,10,39
2193,2,16,88,893,32647,1,216,92
437,2,33,97,664,16990,0,24,5
3652,2,61,102,1361,32371,0,17,9
2189,2,33,99,1350,32825,1,17,19
3685,2,33,102,31,23504,0,13,3
2297,2,72,78,1291,30000,10,7,12
1117,2,18,102,1009,19644,0,21,14
3242,2,9,69,1226,22830,0,7,49
1673,2,17,100,1325,2563,0,0,4
2040,2,64,102,1020,153442,26,87,244
1524,2,72,102,32,13401,8,1,13
441,2,17,101,1361,17807,0,10,43
269,2,13,86,871,3797,11,1,42
1262,2,84,100,1350,1349,2,4,4
35,2,86,100,596,27959,1,4,12
1410,0,47,102,596,879954,0,122,34
3739,2,61,102,1361,66257,0,23,32
236,2,69,102,34,4335,0,12,7
3632,2,74,101,1350,81617,0,11,12
2776,2,27,102,1319,61832,0,7,29
3560,2,17,102,34,16525,0,12,9
1853,2,9,102,742,17019,0,9,33
1828,2,64,102,1361,34188,2,21,80
1537,2,47,102,596,47887,0,24,4
981,2,33,106,1385,28981,0,31,11
2698,2,69,85,1072,1830,0,0,11
2111,1,16,101,356,615,0,2,1
749,2,79,93,321,9465,3,7,26
2934,2,72,89,1124,21964,26,6,31
96,2,44,102,347,168848,0,17,57
1014,2,18,100,1161,3070,5,36,1
1895,2,64,101,244,20662,0,15,18
2446,2,58,93,609,88212,3,5,7
3248,2,47,102,1361,90159,0,17,29
409,2,74,4,410,54473,0,52,8
736,2,37,91,76,40412,4,63,69
2887,2,17,90,1463,95779,4,13,41
2336,2,17,102,596,154811,1,13,12
2458,2,33,101,39,9721,0,22,14
222,2,69,101,116,232516,0,68,16
3079,2,33,102,872,4774,1,10,0
82,2,44,102,659,6630,10,0,13
2457,2,33,101,50,29342,0,41,15
2867,2,32,95,113,1136,0,1,0
51,2,44,102,1361,32071,0,15,16
2716,2,47,102,1361,14268,0,15,26
2202,2,44,102,1570,1380,7,22,0
818,2,44,102,596,19062,9,0,21
3273,2,32,106,1385,155592,1,93,21
2067,2,61,99,1350,88040,0,29,24
3005,2,33,92,345,29022,0,22,42
1678,2,69,102,1361,240785,0,12,12
2025,2,84,102,176,82770,60,141,400
535,2,74,44,1471,35382,0,9,6
2639,2,47,102,1009,31267,0,15,11
1439,2,74,101,1477,205392,12,133,77
1495,0,47,102,1361,268295,6,83,36
3025,2,74,102,1361,130689,0,16,42
3246,2,33,98,1055,51663,0,24,18
1811,2,86,102,149,20634,11,9,24
3482,2,72,100,225,103115,9,14,132
1453,2,47,101,1361,17678,0,21,1
78,2,44,102,579,35445,0,274,110
2492,2,37,91,358,1170,2,20,1
2194,2,37,102,854,3724,0,8,24
3547,2,17,95,291,100422,2,9,49
2553,2,18,102,1267,43822,1,21,33
2778,2,47,106,1385,41464,1,18,29
905,2,17,102,431,115521,0,9,10
1181,2,33,102,333,34663,0,42,17
3602,2,17,98,1020,962,0,0,1
42,2,47,102,431,34791,0,63,20
1248,2,33,100,1350,43894,0,14,49
2429,2,61,102,1361,24401,1,26,18
113,2,44,102,1361,11891,0,11,24
374,2,31,102,764,36763,1,12,40
1590,2,27,98,1408,35150,1,3,14
1122,2,47,99,1361,11296,0,27,8
1864,2,86,102,1361,17677,3,6,18
3788,2,47,80,770,30458,2,16,23
13,2,47,100,1350,30832,0,22,9
533,2,47,101,431,21383,0,10,17
1536,2,47,102,1361,22782,1,29,44
3768,2,47,102,1009,12923,0,16,34
1023,2,58,102,431,10924,0,8,4
3753,2,72,101,833,18909,6,0,19
3432,2,84,101,1160,41424,10,0,64
50,2,74,99,1361,15387,0,10,9
5,2,44,102,1361,42460,0,10,155
3379,2,47,101,596,8909,0,7,7
2131,2,37,101,356,5068,2,24,1
3187,2,84,98,900,64626,54,758,211
2643,2,74,98,1361,26992,0,12,21
2100,2,47,99,910,74254,1,32,50
3275,2,47,101,1361,20197,0,13,42
3135,2,82,87,64,11610,3,5,10
2807,2,47,102,341,17268,0,11,56
1268,2,44,102,35,4843,0,7,6
505,2,82,96,252,32040,6,0,33
39,2,27,99,1350,19916,0,10,52
2903,2,27,101,1350,12459,0,9,23
2933,2,74,99,1477,43871,4,9,10
1796,2,61,102,512,33211,0,21,36
1706,2,33,102,1361,42497,0,121,69
1614,2,47,102,1361,27356,0,33,76
2707,2,69,102,35,22057,1,8,33
3257,2,11,106,1385,39831,1,14,181
3525,2,58,102,1302,14339,0,24,84
2859,2,33,101,431,127898,0,54,11
1485,2,58,101,596,19383,0,40,9
168,2,45,102,44,45838,0,28,14
564,2,41,95,1435,49299,4,48,436
217,2,72,86,1130,667,15,6,4
3263,2,17,101,1361,277315,0,9,12
3288,2,47,101,431,38411,0,22,35
3625,2,47,100,1361,23747,0,24,50
2089,2,72,94,897,25242,10,0,2
3558,2,58,102,1556,23930,17,2,12
3699,2,8,99,213,12166,33,5,5
1378,2,47,101,1361,27940,0,30,8
3499,2,37,93,358,499,0,5,0
3779,2,45,102,44,25291,6,11,89
1121,0,33,102,1009,527660,1,472,42
488,2,36,106,1385,183117,0,14,174
2733,2,4,99,1350,19756,2,2,11
3324,2,61,102,1009,43177,1,21,51
1078,2,61,106,1385,56882,3,28,26
1032,2,69,102,382,197550,0,9,12
129,2,74,94,200,8067,0,9,2
41,2,27,98,1048,34887,0,13,31
2337,2,27,96,1127,14539,10,4,26
105,2,44,106,1385,7092,1,11,3
664,2,13,43,376,48360,5,58,50
3367,0,18,102,1192,954875,26,104,280
3243,0,27,102,1009,291623,0,0,52
1861,2,89,93,1477,39091,13,1,26
893,2,37,99,1385,48491,1,9,214
2260,1,16,96,711,1231,0,0,8
375,0,32,95,1378,842760,3,62,158
3627,2,33,95,44,135572,2,160,21
2121,0,5,98,286,130473,48,901,286
1066,2,74,102,1361,45154,0,17,39
2762,2,63,102,888,25944,6,25,39
1752,2,37,99,1385,9115,12,15,24
462,2,16,25,786,548,1,13,0
421,2,17,78,1385,15009,2,12,71
2815,0,79,102,153,707953,135,1,30
1484,2,33,106,485,9026,0,13,46
2719,2,69,102,1361,12908,0,10,11
317,2,17,106,1285,2278,0,0,0
2162,2,27,101,19,8025,0,0,1
2652,2,72,97,1012,618,1,0,0
1765,2,72,79,1291,17754,11,9,10
2557,2,88,91,91,54369,58,3,22
3781,2,61,102,769,51149,0,16,45
1386,1,27,97,44,12929,2,4,27
186,2,27,100,44,66829,1,36,33
2680,0,69,101,1361,916475,0,264,30
3631,0,74,102,1390,392799,2,50,28
3327,2,47,101,1385,42412,0,64,28
3710,2,33,101,1350,29600,0,24,18
112,2,44,102,1361,22441,3,9,55
3659,2,69,102,1361,20912,6,27,19
296,2,78,95,868,438,0,0,1
609,2,58,101,1361,39486,0,29,39
1501,2,33,101,836,45829,1,35,27
3156,0,37,102,1113,160723,59,193,1198
2167,2,65,39,555,307,0,0,0
2718,2,61,102,587,25278,0,15,9
3071,2,84,102,1159,33018,18,14,76
3188,2,37,102,1415,2798,7,47,14
73,2,44,102,588,35530,2,8,61
486,2,47,101,1009,31627,0,35,7
3167,2,16,46,545,3257,0,47,13
3041,2,20,92,1477,4019,3,2,3
1324,2,33,101,1385,98791,0,27,31
2676,2,37,101,746,8387,6,14,50
3228,2,88,95,1477,19995,7,10,9
2987,2,37,90,508,26150,5,29,36
1282,2,18,89,1147,46948,7,89,64
2055,2,6,93,798,27242,0,24,33
3037,2,84,102,900,69713,56,485,165
3583,0,74,102,1390,618090,1,149,58
1385,2,18,86,552,44350,0,13,30
438,2,72,101,1484,6054,2,0,5
2798,2,5,101,987,16713,17,17,34
1284,2,66,91,167,545,0,2,0
560,2,86,101,1484,34338,9,0,18
2394,2,90,98,1517,43693,0,50,43
46,2,74,102,366,69432,3,22,248
2107,2,47,102,587,47753,0,16,66
657,0,17,102,374,2056986,23,59,133
3693,2,72,101,1477,1402,1,0,0
1499,2,45,106,1385,182956,0,7,64
333,2,47,100,1361,30000,0,16,15
517,2,57,102,1009,18828,0,1,22
1664,2,17,98,1406,114393,9,1,11
740,2,45,101,44,73352,0,6,245
2077,2,2,101,1009,171822,1,19,24
94,2,44,102,1361,80058,0,15,88
1426,2,61,101,1159,305106,0,23,9
2951,2,72,88,1130,31074,10,0,32
575,2,27,101,1350,263541,37,31,53
3252,2,82,101,539,24731,0,11,24
979,2,69,101,717,4235,11,3,2
3276,2,47,100,1361,36510,0,13,17
189,2,22,102,1361,152759,2,44,181
366,2,33,101,1385,302119,3,108,49
2252,2,84,95,249,92653,9,346,127
134,2,27,97,274,388275,4,26,19
2950,2,72,101,1130,711,0,7,1
2838,2,37,101,585,2646,3,4,49
3164,2,18,100,983,47299,1,19,10
415,2,16,91,893,11327,2,5,20
3437,2,16,98,245,473,0,2,1
1408,2,61,101,1350,15077,0,8,5
3626,2,72,90,434,820,0,0,0
2555,2,18,63,1143,19695,11,50,43
416,2,2,73,221,470,0,2,0
417,2,72,82,1291,23868,19,0,4
3735,0,18,102,1361,1024918,4,93,46
2164,2,79,88,1264,27799,3,9,13
2219,2,45,101,1092,974,0,0,1
2106,2,18,101,1350,30409,0,9,28
3253,0,27,101,1575,1044527,12,7,107
3122,2,33,101,1350,84692,0,62,17
66,2,44,101,1361,62150,1,11,471
2521,2,32,95,113,51385,0,6,19
1625,2,86,100,1477,73624,15,15,20
2146,2,45,101,1067,2410,0,12,1
2125,2,64,96,237,43133,5,0,14
379,2,74,101,1350,80364,0,29,69
246,2,79,79,771,22649,14,9,61
1292,2,64,101,617,17791,0,16,12
139,2,40,101,1009,50389,1,34,274
2542,2,5,89,1324,1793,0,64,8
2820,2,33,89,1089,10468,10,0,27
3410,2,42,101,660,28002,0,73,19
92,2,44,101,1361,11104,0,7,22
3774,0,5,101,751,21042,2,26,109
1228,2,4,98,1009,13881,0,8,4
1390,2,79,69,721,5318,11,0,22
2431,2,32,95,113,63484,0,2,23
1627,2,82,96,907,17425,23,3,0
2836,2,72,101,1397,2389,2,16,1
3476,2,33,100,1350,39182,1,28,9
1788,2,5,98,1385,43810,4,63,153
284,2,64,101,1339,32153,2,1,8
690,2,86,101,868,17106,0,6,18
2901,2,18,101,928,23146,0,17,45
3497,2,45,101,1009,16459,0,9,58
276,2,64,98,1080,46316,1,23,96
1172,2,84,91,543,18502,23,92,55
3523,2,22,21,1385,405,0,1,2
3613,2,72,95,1484,583,0,0,2
3376,2,33,101,1385,41297,0,219,27
1717,2,32,101,1358,338191,0,4,21
3189,2,57,101,596,54447,0,8,79
886,2,74,88,882,125210,1,9,14
3557,2,64,77,1460,12655,1,9,15
1693,2,8,22,91,32074,4,27,114
440,2,33,101,1350,135733,2,44,28
880,2,18,101,1066,22993,3,16,34
1776,2,84,98,652,32851,5,13,22
1835,1,33,92,702,1621,0,3,0
1001,2,47,101,365,49038,2,80,89
2461,2,84,101,950,4129,2,3,9
2624,2,84,95,1030,8552,2,9,32
2839,2,47,101,1361,49432,0,52,21
2046,2,17,100,1562,98593,0,79,13
477,0,27,89,528,585050,32,11,44
2660,0,18,101,1010,460924,22,81,498
3370,0,64,100,431,82370,3,49,19
128,2,44,101,1361,25407,1,11,161
131,2,72,92,1484,12119,24,0,20
1896,2,17,91,968,64081,6,29,44
3526,2,64,106,1146,52125,0,21,51
3310,2,64,86,449,16519,28,2,19
431,2,18,101,1009,21237,2,88,104
3338,2,4,101,1355,15936,0,15,17
2644,0,42,101,957,77810,3,258,34
406,2,18,101,21,21579,0,23,11
3144,2,79,62,1307,11593,0,16,21
80,2,44,101,1361,21930,0,12,98
1978,2,79,67,1214,24378,10,1,15
2091,1,16,101,708,5571,0,44,11
1345,2,24,101,1484,10692,0,0,92
1269,2,63,40,1383,26174,4,21,88
1938,2,18,100,1003,141470,3,17,11
29,0,79,101,1477,195830,34,36,47
70,2,44,101,988,8370,0,17,13
1338,2,6,101,521,10358,0,3,28
1134,2,74,90,1390,12755,0,8,16
913,2,76,101,1361,376586,0,15,78
2512,0,84,101,900,211493,56,6136,584
0,2,72,101,1549,32231,26,0,27
3566,2,72,85,397,6435,5,0,5
2190,2,42,101,873,10413,0,18,13
3740,2,86,101,1477,47847,2,1,5
1213,2,84,97,971,888,4,4,3
3282,2,64,79,229,21442,0,10,57
3403,2,17,99,1350,7510,0,14,6
795,2,72,87,1133,2796,8,0,2
3643,2,18,101,975,87213,0,96,134
248,2,79,68,1176,18381,3,19,50
1975,2,16,106,1414,2201,0,1,0
1016,2,33,81,1344,8727,0,23,3
650,2,79,101,407,9625,0,0,9
2285,2,86,101,431,16534,0,2,18
1987,2,42,101,874,19081,0,50,10
1781,2,79,84,686,13013,1,1,85
3349,2,90,87,381,3564,0,9,7
77,2,44,101,1361,31452,0,13,118
1397,2,4,57,1399,12431,0,8,20
1624,2,18,101,1143,9003,0,3,32
3507,2,79,89,431,21792,0,12,30
3505,2,72,96,1477,2891,5,0,2
684,2,72,101,1484,22419,7,0,22
2090,2,79,96,750,5215,7,0,6
1380,2,18,101,975,73832,5,51,40
2108,2,74,101,1282,33225,1,0,34
1885,2,24,101,1288,17001,1,1,105
3542,2,64,106,59,32782,0,9,30
2744,2,37,101,1082,20810,7,24,122
31,2,79,84,1063,23115,4,13,28
1886,2,20,72,1223,29741,9,21,129
1726,2,72,101,626,78838,19,5,9
1451,2,17,88,310,7203,0,1,11
1494,2,82,86,355,5995,14,0,30
590,2,18,93,231,35579,0,3,24
3744,0,79,101,1118,291010,90,0,20
996,2,45,101,1009,9746,0,4,130
1592,0,27,106,1385,438638,2,50,46
48,2,17,98,1509,101517,4,19,28
108,2,44,101,1361,20244,0,7,44
2031,2,1,106,1385,5909,0,3,2
2523,2,90,93,1018,8538,0,10,7
558,2,20,97,1417,14977,0,0,9
1218,2,55,96,91,5493,1,5,15
3359,2,82,86,823,5129,7,13,10
550,2,37,66,1237,13650,2,1,11
3304,2,90,95,1041,9126,0,7,8
965,2,74,99,431,322717,3,23,34
591,2,18,96,924,10817,1,68,63
2722,2,90,97,265,7362,1,12,1
660,0,88,100,1477,36013,18,0,5
827,2,33,98,855,387,0,0,3
806,2,5,75,1475,2465,0,6,1
731,2,32,106,1385,85023,0,5,27
1169,2,79,100,999,5816,1,0,53
3798,0,72,101,1477,224983,15,12,51
1438,2,16,81,893,2422,3,13,2
663,2,4,100,597,29348,16,1,15
1003,2,18,87,1130,28876,2,12,32
3488,2,47,97,1484,584,0,1,0
2739,2,90,96,1518,108299,1,170,356
837,2,17,101,1524,14291,1,9,47
3786,2,74,92,431,70666,0,6,30
2462,2,88,91,1477,12746,5,4,18
120,2,42,101,568,23243,0,21,97
2270,2,84,106,1385,80678,38,81,318
2509,2,33,101,900,14250,0,18,5
2617,2,5,99,1207,56183,23,758,392
2225,2,38,101,1484,2019,8,2,0
1729,2,63,106,262,15338,6,11,150
3336,2,16,30,546,94638,9,60,39
334,2,72,101,1477,59393,7,1,23
1982,2,72,94,610,52812,2,6,28
727,2,33,100,1537,40137,0,26,16
2949,2,72,92,1484,8821,11,2,31
3797,2,82,92,893,9201,0,14,17
2882,2,79,95,1477,47083,9,6,15
3312,2,33,76,426,14142,3,24,14
1443,2,47,86,645,1072,1,13,1
970,2,45,85,112,14730,9,20,38
545,2,63,106,1385,15599,1,10,47
1780,2,79,106,1385,25401,1,10,59
3770,2,20,75,232,4307,1,0,20
1346,2,57,100,431,178155,7,106,69
2668,2,82,83,1252,11679,11,170,135
2570,2,79,95,467,87770,4,0,42
2243,2,45,99,1009,12377,0,6,44
3265,0,74,106,1385,668403,3,50,130
2119,2,33,95,301,120160,0,49,56
2282,2,33,101,1361,27910,0,23,12
1689,2,17,101,1361,75108,0,27,19
3773,2,18,101,977,94693,1,29,88
2597,2,61,101,1009,14381,0,21,16
1092,2,20,96,596,8830,0,4,11
2386,2,7,71,117,29491,13,17,49
427,2,84,101,40,18163,15,68,59
2371,2,33,100,44,29639,0,218,45
1363,0,18,101,1350,421960,6,116,62
2392,2,72,101,928,117103,79,32,25
330,2,21,76,1078,24524,11,1026,104
1922,2,16,99,628,20227,18,25,111
641,2,21,30,775,19707,3,84,281
565,2,57,101,431,62781,5,5,75
1467,2,40,97,1494,11256,9,52,50
3363,2,83,23,666,25445,33,62,179
3656,2,47,100,818,28249,3,32,169
2689,2,18,101,975,54379,1,101,35
1768,2,64,100,928,73663,3,16,37
2124,2,33,101,931,69555,0,46,43
454,2,45,101,1385,22115,0,3,172
3078,2,56,90,1216,3121,0,0,14
3789,2,69,99,1009,35654,0,11,33
2012,2,33,100,486,6199,0,23,10
2519,2,33,99,1350,34767,0,22,9
1520,2,72,101,1406,118356,3,1,15
3154,2,16,31,1415,58121,16,129,178
1112,2,20,106,1385,8201,16,2,7
2037,2,20,78,139,28771,13,7,38
3519,2,84,98,349,21087,13,180,102
949,2,6,100,1495,37686,19,0,5
2844,2,80,30,1385,2353,9,1,15
1774,2,5,101,1225,24366,2,89,74
2540,2,42,101,989,6392,0,21,28
3594,2,33,101,1350,44032,0,19,8
3001,2,84,101,937,15209,2,23,16
3131,2,21,24,561,7689,8,41,43
1289,2,27,87,1130,3035,1,6,13
1388,2,5,97,1429,1318,0,8,0
2205,2,27,100,1568,205528,14,0,4
3630,2,22,66,138,29566,0,13,122
2663,2,1,76,92,1403,1,4,2
2552,2,55,64,1382,12684,14,60,91
2533,2,33,101,431,17374,0,23,26
630,2,33,101,1361,53529,0,132,16
47,0,86,99,1484,171827,7,1,15
3237,2,33,106,44,99627,5,131,178
2952,2,72,85,1134,8206,2,3,1
135,0,69,100,5,296784,5,72,54
2905,2,17,97,44,8023,1,16,0
2409,2,18,98,530,1172,1,0,11
3715,1,33,101,1168,144440,0,7,14
1965,2,6,67,1032,8352,36,1,28
1100,2,27,97,1568,92479,0,1,14
227,2,80,106,1385,5247,8,0,28
271,2,82,87,984,2218,12,10,34
1090,0,18,101,880,366049,6,331,240
2093,2,6,101,900,16769,3,130,81
331,2,33,99,483,29163,0,28,14
1636,2,5,80,1091,45782,27,7,32
1512,2,89,101,450,31672,132,11,30
2236,2,74,106,1385,77868,1,28,123
2697,2,72,100,242,18592,12,0,10
819,2,82,85,539,37309,29,15,17
425,2,37,101,307,33609,14,89,259
1470,2,84,85,399,2647,5,4,17
371,2,90,90,689,6958,2,101,9
2039,2,2,101,792,52111,3,9,210
934,2,22,99,1034,8238,7,4,67
1468,0,86,101,175,105428,7,88,177
466,2,79,101,1477,6209,0,2,13
85,2,44,101,1361,15305,0,11,27
1130,2,6,100,1545,3858,3,2,4
1952,2,88,106,1385,81182,2,4,99
2506,2,58,101,1385,22465,0,67,27
3205,2,89,93,1477,3110,30,20,4
291,2,61,101,1009,20514,0,23,12
2410,2,84,85,900,26060,13,194,331
2625,2,64,84,1273,98310,11,22,212
3019,2,40,75,364,1705,0,0,2
503,2,45,83,1392,4801,0,6,14
845,2,5,99,1430,25321,0,176,81
2380,2,88,100,1477,21213,7,0,5
2299,2,17,84,1155,39884,1,18,72
3080,0,45,98,1361,550423,4,68,90
2216,2,61,101,596,9552,0,18,7
1790,2,27,96,44,99699,16,125,7
1191,2,24,106,456,88584,16,23,169
1648,2,4,89,929,11371,8,19,47
2223,2,84,79,1385,5093,11,12,33
1769,2,79,100,1477,10425,18,1,37
1428,2,36,12,622,20877,0,4,18
3714,2,79,70,1469,3217,4,2,13
3647,0,70,90,614,79016,5,180,31
2027,2,72,101,1556,3329,0,1,10
1654,2,18,97,107,16473,1,236,7
3790,2,33,101,49,79893,0,56,217
458,2,61,101,1353,132898,2,95,22
2400,0,33,101,44,495269,3,733,82
3219,2,45,100,383,19897,0,9,37
867,2,84,100,1008,22853,9,220,45
835,2,72,92,672,1874,5,0,1
3576,2,33,98,1350,14254,0,34,2
793,2,36,106,445,8155,0,3,11
2169,2,18,100,1376,54826,0,1,59
1545,2,13,53,580,9462,2,21,10
2997,2,44,99,1385,145407,0,5,19
3742,0,86,99,1477,224087,13,7,26
1814,2,84,89,1345,4936,6,31,23
3031,0,74,100,1406,483813,13,18,42
3233,2,79,70,1385,2362,6,1,8
2588,2,33,100,1283,44701,0,45,7
1851,2,84,97,352,13960,7,96,55
812,0,32,95,1379,191750,0,79,52
3350,0,33,100,1420,246043,11,992,84
2378,2,44,100,1361,37161,5,36,335
1667,2,82,90,429,25829,21,60,26
846,2,33,99,1350,121000,0,80,27
2927,2,79,55,323,6415,15,10,10
3591,2,6,94,621,11627,0,6,14
1764,2,84,91,1385,3476,11,4,31
428,0,33,100,431,203685,0,76,40
2459,2,61,101,1361,12964,0,15,14
1999,2,61,101,1272,34994,0,20,21
3532,2,33,100,761,18826,2,37,67
750,2,89,97,636,3801,2,1,13
3207,2,33,95,1443,38526,3,13,26
2325,2,79,82,1432,235594,18,1,35
95,2,44,100,1361,8700,0,12,96
1102,2,18,100,1361,69621,3,24,107
2078,2,54,106,1385,1556,1,3,2
3259,2,17,91,141,46577,0,8,8
3004,2,9,94,92,24491,1,20,26
2818,2,20,94,1119,79129,5,0,42
3468,2,18,83,432,36401,7,117,15
3388,2,44,100,1361,38353,0,13,55
1286,2,47,100,1238,31325,4,14,5
3726,2,44,100,1361,16664,1,9,144
433,2,4,96,431,6681,0,18,13
1329,2,18,27,1256,36976,1,1,87
2802,2,27,100,1009,129411,0,4,13
268,2,80,13,991,4556,5,10,9
272,2,84,85,94,1524,10,8,4
963,2,86,100,1384,51364,19,27,51
1707,2,18,84,1144,28776,10,15,76
2370,2,45,100,44,4873,0,4,13
2346,2,33,87,1291,102989,1,41,8
3374,2,80,85,1385,5851,3,0,20
2541,2,44,100,1361,21218,0,25,81
667,2,86,100,1477,25601,11,5,29
686,2,1,59,887,16467,12,16,70
980,0,33,99,423,194341,0,53,22
3030,2,72,97,1477,2987,8,2,3
765,0,33,100,587,599665,29,61,14
1907,2,18,99,900,44407,2,116,173
1330,2,18,100,1470,247258,38,112,31
3089,2,72,100,1117,70978,52,1,61
3721,2,84,98,723,14847,10,121,54
26,2,69,100,1361,54579,0,12,21
2695,2,6,100,1036,11441,1,8,76
449,2,63,98,92,17747,7,30,78
3356,0,43,100,1361,24917,2,7,104
1641,1,37,100,356,10132,7,38,20
509,2,22,76,1385,4788,4,4,20
2894,2,4,92,1361,5532,1,2,14
2758,2,86,100,596,25697,1,0,7
1293,2,64,94,718,117524,10,20,50
1820,2,5,95,1487,10255,7,121,26
364,2,28,106,1385,15490,13,53,96
216,2,79,100,1477,25080,24,3,21
2817,2,84,99,1465,6170,10,64,7
3435,2,79,100,1477,2351,2,0,1
1862,2,79,85,44,39156,3,20,26
1771,2,63,57,239,23587,11,26,67
56,2,45,100,1361,54448,1,8,192
1058,2,83,46,474,23179,2,11,100
3455,2,33,95,1385,37542,3,28,44
3749,2,64,100,1376,196277,13,154,43
1694,2,18,88,964,2216,0,6,3
196,2,8,106,1385,74173,0,41,20
1412,2,17,99,1350,46612,0,37,28
1076,0,32,96,1378,395630,0,3,76
1466,2,44,100,431,12800,0,3,70
951,2,54,80,806,6170,2,0,3
98,2,45,100,44,43586,1,7,70
1926,2,27,86,1058,32117,2,16,16
1859,2,33,99,431,15781,0,32,24
2966,2,18,92,1211,9429,1,0,22
179,2,90,86,908,8459,1,49,16
2868,2,74,100,1350,152320,0,12,24
877,2,63,86,1380,5292,0,1,3
3494,2,83,106,1385,14309,34,22,100
624,2,21,70,174,8747,2,63,32
2508,0,84,101,900,190066,117,716,494
1256,2,5,97,681,12813,5,151,37
3365,2,74,99,446,10556,0,1,18
2586,2,18,98,810,35546,0,79,80
2438,2,27,95,1467,60593,0,12,16
1758,0,63,14,510,25519,1,23,31
3036,2,84,100,900,24960,53,40,85
2087,2,74,56,260,38825,6,9,220
710,2,18,47,1331,17533,0,21,37
2629,2,36,87,1337,26326,0,27,15
1423,0,79,101,1477,414220,21,36,68
426,2,33,96,287,138138,0,62,39
232,0,81,106,1385,70875,55,107,141
2257,2,18,86,481,89135,0,57,14
1750,2,66,106,1385,6968,2,1,66
2192,2,44,98,1477,13560,11,0,29
3639,0,86,100,1406,356275,18,26,34
537,2,64,98,178,30419,1,15,11
2060,2,84,99,1102,22346,14,96,9
2051,2,18,97,1385,43108,0,39,45
1831,2,44,100,1361,29317,3,51,231
2338,0,33,99,1350,297603,0,67,31
1045,2,72,100,1477,53497,25,0,23
1300,2,69,100,512,26731,2,9,15
2866,2,84,87,1100,1388,0,18,3
3057,2,18,88,189,11600,0,9,20
602,2,33,94,44,31925,0,27,73
1821,2,18,83,646,128262,8,101,107
2972,2,18,100,1129,79696,8,598,82
1301,2,18,99,343,19422,0,10,27
1856,2,72,97,1477,60194,4,0,8
2235,0,44,100,1361,637160,21,96,55
3755,2,75,100,1350,36143,0,21,33
576,2,79,91,1477,146562,7,1,10
3538,2,64,83,1157,16936,0,9,16
1869,0,68,100,44,44388,0,4,150
2958,2,79,95,97,223086,44,8,57
1421,2,79,81,1533,20532,8,0,9
1034,2,83,94,520,4512,2,0,43
3195,0,11,95,767,3770376,16,16,261
154,2,17,96,853,23535,2,57,52
3170,2,72,100,1406,14580,10,0,15
1986,0,17,100,1361,87737,5,418,107
3306,2,79,91,1025,28946,22,13,65
148,2,74,88,602,18638,0,11,13
1195,2,79,96,156,139831,26,48,41
418,2,9,82,363,11101,2,20,11
1460,0,5,98,1061,75210,11,277,103
3682,2,72,100,1406,13739,12,0,17
419,2,80,11,1372,6643,43,38,46
2284,2,28,36,503,44660,22,66,188
2126,2,79,52,1385,4527,0,0,12
3629,2,17,106,852,6879,3,24,66
2774,2,65,106,1385,10657,7,0,31
2062,2,70,100,1350,15339,0,6,36
1029,2,74,92,44,17435,0,2,51
3344,2,4,100,596,8558,5,11,13
1062,2,4,100,1009,9014,0,5,35
607,2,64,106,1037,76086,0,3,52
542,2,18,96,1291,55360,1,47,39
527,2,12,73,1385,1425,0,2,2
3302,2,43,100,1385,6123,0,5,59
2863,0,17,98,1361,294420,8,17,10
1202,2,33,100,1341,18180,0,27,30
1881,2,5,67,1474,5911,11,22,2
3803,2,22,76,653,3521,11,15,11
1164,2,45,100,44,27419,0,4,99
2837,2,84,98,1189,15578,3,4,32
3480,2,56,79,1385,4905,2,6,14
2389,2,4,100,1009,16261,0,13,9
350,2,78,86,144,27724,9,6,169
3500,2,33,93,1069,41801,2,20,58
1783,2,20,93,1477,1102,15,7,9
1890,2,11,97,1361,31342,3,2,175
2565,2,84,94,1001,1772,0,44,16
3393,2,44,99,596,24383,0,12,8
1903,2,4,100,431,7103,0,8,30
2932,2,5,91,608,5440,1,54,14
2020,2,37,93,606,12055,32,196,48
3060,2,64,95,812,37214,2,10,128
1037,2,44,99,1361,16987,2,8,110
1084,2,0,106,1385,1576,0,1,4
